data,hora,valor
20140103,2200,303.421
20140103,2300,303.361
20140104,0000,303.305
20140104,0100,303.252
20140104,0200,303.191
20140104,0300,303.126
20140104,0400,303.056
20140104,0500,302.981
20140104,0600,302.901
20140104,0700,302.818
20140104,0800,302.732
20140104,0900,302.655
20140104,1000,302.63
20140104,1100,302.62
20140104,1200,302.583
20140104,1300,302.543
20140104,1400,302.531
20140104,1500,302.522
20140104,1600,302.525
20140104,1700,302.549
20140104,1800,302.557
20140104,1900,302.494
20140104,2000,302.476
20140104,2100,302.347
20140104,2200,302.34
20140104,2300,302.257
20140105,0000,302.176
20140105,0100,302.093
20140105,0200,302.01
20140105,0300,301.928
20140105,0400,301.849
20140105,0500,301.769
20140105,0600,301.686
20140105,0700,301.607
20140105,0800,301.525
20140105,0900,301.447
20140105,1000,301.443
20140105,1100,301.443
20140105,1200,301.559
20140105,1300,301.925
20140105,1400,302.574
20140105,1500,302.847
20140105,1600,302.933
20140105,1700,302.913
20140105,1800,302.812
20140105,1900,302.655
20140105,2000,302.615
20140105,2100,302.53
20140105,2200,302.429
20140105,2300,302.322
20140106,0000,302.223
20140106,0100,302.126
20140106,0200,302.033
20140106,0300,301.947
20140106,0400,301.865
20140106,0500,301.784
20140106,0600,301.706
20140106,0700,301.632
20140106,0800,301.56
20140106,0900,301.49
20140106,1000,301.395
20140106,1100,301.403
20140106,1200,301.611
20140106,1300,301.973
20140106,1400,302.261
20140106,1500,302.495
20140106,1600,302.534
20140106,1700,302.506
20140106,1800,302.458
20140106,1900,302.47
20140106,2000,302.444
20140106,2100,302.353
20140106,2200,302.219
20140106,2300,302.103
20140107,0000,301.99
20140107,0100,301.88
20140107,0200,301.773
20140107,0300,301.671
20140107,0400,301.569
20140107,0500,301.472
20140107,0600,301.373
20140107,0700,301.273
20140107,0800,301.18
20140107,0900,301.1
20140107,1000,300.979
20140107,1100,301
20140107,1200,301.117
20140107,1300,301.254
20140107,1400,301.406
20140107,1500,301.564
20140107,1600,301.661
20140107,1700,301.689
20140107,1800,301.619
20140107,1900,301.494
20140107,2000,301.471
20140107,2100,301.392
20140107,2200,301.329
20140107,2300,301.226
20140108,0000,301.126
20140108,0100,301.03
20140108,0200,300.938
20140108,0300,300.847
20140108,0400,300.756
20140108,0500,300.666
20140108,0600,300.573
20140108,0700,300.479
20140108,0800,300.384
20140108,0900,300.294
20140108,1000,300.218
20140108,1100,300.253
20140108,1200,300.321
20140108,1300,300.366
20140108,1400,300.423
20140108,1500,300.502
20140108,1600,300.602
20140108,1700,300.716
20140108,1800,300.826
20140108,1900,300.911
20140108,2000,300.914
20140108,2100,300.889
20140108,2200,300.838
20140108,2300,300.763
20140109,0000,300.688
20140109,0100,300.611
20140109,0200,300.527
20140109,0300,300.437
20140109,0400,300.34
20140109,0500,300.24
20140109,0600,300.139
20140109,0700,300.036
20140109,0800,299.933
20140109,0900,299.836
20140109,1000,299.796
20140109,1100,299.944
20140109,1200,300.077
20140109,1300,300.222
20140109,1400,300.426
20140109,1500,300.722
20140109,1600,301.063
20140109,1700,301.32
20140109,1800,301.514
20140109,1900,301.499
20140109,2000,301.461
20140109,2100,301.429
20140109,2200,301.32
20140109,2300,301.257
20140110,0000,301.189
20140110,0100,301.122
20140110,0200,301.056
20140110,0300,300.99
20140110,0400,300.921
20140110,0500,300.853
20140110,0600,300.781
20140110,0700,300.713
20140110,0800,300.645
20140110,0900,300.583
20140110,1000,300.549
20140110,1100,300.663
20140110,1200,300.833
20140110,1300,301.039
20140110,1400,301.219
20140110,1500,301.384
20140110,1600,301.488
20140110,1700,301.492
20140110,1800,301.393
20140110,1900,301.206
20140110,2000,301.165
20140110,2100,301.131
20140110,2200,301.136
20140110,2300,301.073
20140111,0000,301.012
20140111,0100,300.956
20140111,0200,300.904
20140111,0300,300.85
20140111,0400,300.796
20140111,0500,300.742
20140111,0600,300.686
20140111,0700,300.629
20140111,0800,300.57
20140111,0900,300.514
20140111,1000,300.529
20140111,1100,300.637
20140111,1200,300.696
20140111,1300,300.747
20140111,1400,300.84
20140111,1500,300.97
20140111,1600,301.146
20140111,1700,301.304
20140111,1800,301.449
20140111,1900,301.568
20140111,2000,301.594
20140111,2100,301.576
20140111,2200,301.582
20140111,2300,301.534
20140112,0000,301.485
20140112,0100,301.436
20140112,0200,301.382
20140112,0300,301.324
20140112,0400,301.261
20140112,0500,301.197
20140112,0600,301.132
20140112,0700,301.066
20140112,0800,300.994
20140112,0900,300.922
20140112,1000,300.891
20140112,1100,301.042
20140112,1200,301.178
20140112,1300,301.389
20140112,1400,301.728
20140112,1500,302.17
20140112,1600,302.522
20140112,1700,302.664
20140112,1800,302.661
20140112,1900,302.548
20140112,2000,302.534
20140112,2100,302.492
20140112,2200,302.454
20140112,2300,302.38
20140113,0000,302.308
20140113,0100,302.231
20140113,0200,302.151
20140113,0300,302.071
20140113,0400,301.99
20140113,0500,301.908
20140113,0600,301.83
20140113,0700,301.754
20140113,0800,301.674
20140113,0900,301.596
20140113,1000,301.56
20140113,1100,301.634
20140113,1200,301.723
20140113,1300,301.811
20140113,1400,301.889
20140113,1500,301.947
20140113,1600,302.089
20140113,1700,302.202
20140113,1800,302.243
20140113,1900,302.245
20140113,2000,302.206
20140113,2100,302.174
20140113,2200,302.04
20140113,2300,301.958
20140114,0000,301.879
20140114,0100,301.811
20140114,0200,301.745
20140114,0300,301.676
20140114,0400,301.612
20140114,0500,301.545
20140114,0600,301.475
20140114,0700,301.401
20140114,0800,301.325
20140114,0900,301.248
20140114,1000,301.239
20140114,1100,301.408
20140114,1200,301.548
20140114,1300,301.683
20140114,1400,301.831
20140114,1500,302.027
20140114,1600,302.272
20140114,1700,302.465
20140114,1800,302.549
20140114,1900,302.408
20140114,2000,302.377
20140114,2100,302.32
20140114,2200,302.334
20140114,2300,302.26
20140115,0000,302.19
20140115,0100,302.123
20140115,0200,302.052
20140115,0300,301.978
20140115,0400,301.9
20140115,0500,301.816
20140115,0600,301.729
20140115,0700,301.637
20140115,0800,301.542
20140115,0900,301.447
20140115,1000,301.454
20140115,1100,301.893
20140115,1200,302.33
20140115,1300,302.63
20140115,1400,302.891
20140115,1500,303.182
20140115,1600,303.375
20140115,1700,303.389
20140115,1800,303.203
20140115,1900,302.984
20140115,2000,302.949
20140115,2100,302.875
20140115,2200,302.834
20140115,2300,302.753
20140116,0000,302.675
20140116,0100,302.602
20140116,0200,302.531
20140116,0300,302.459
20140116,0400,302.38
20140116,0500,302.294
20140116,0600,302.207
20140116,0700,302.144
20140116,0800,302.032
20140116,0900,301.949
20140116,1000,301.941
20140116,1100,302.069
20140116,1200,302.429
20140116,1300,303.029
20140116,1400,303.302
20140116,1500,303.458
20140116,1600,303.456
20140116,1700,303.237
20140116,1800,303.149
20140116,1900,303.12
20140116,2000,303.054
20140116,2100,302.939
20140116,2200,302.747
20140116,2300,302.628
20140117,0000,302.512
20140117,0100,302.403
20140117,0200,302.289
20140117,0300,302.18
20140117,0400,302.074
20140117,0500,301.97
20140117,0600,301.87
20140117,0700,301.773
20140117,0800,301.681
20140117,0900,301.598
20140117,1000,301.548
20140117,1100,301.656
20140117,1200,301.967
20140117,1300,302.413
20140117,1400,302.634
20140117,1500,302.869
20140117,1600,302.951
20140117,1700,302.838
20140117,1800,302.821
20140117,1900,302.761
20140117,2000,302.66
20140117,2100,302.558
20140117,2200,302.481
20140117,2300,302.368
20140118,0000,302.255
20140118,0100,302.146
20140118,0200,302.036
20140118,0300,301.929
20140118,0400,301.823
20140118,0500,301.719
20140118,0600,301.618
20140118,0700,301.523
20140118,0800,301.475
20140118,0900,301.349
20140118,1000,301.332
20140118,1100,301.329
20140118,1200,301.465
20140118,1300,301.616
20140118,1400,301.752
20140118,1500,301.897
20140118,1600,301.816
20140118,1700,301.842
20140118,1800,301.752
20140118,1900,301.758
20140118,2000,301.716
20140118,2100,301.626
20140118,2200,301.515
20140118,2300,301.412
20140119,0000,301.321
20140119,0100,301.231
20140119,0200,301.136
20140119,0300,301.044
20140119,0400,300.95
20140119,0500,300.857
20140119,0600,300.766
20140119,0700,300.68
20140119,0800,300.594
20140119,0900,300.515
20140119,1000,300.526
20140119,1100,300.604
20140119,1200,300.856
20140119,1300,301.373
20140119,1400,301.582
20140119,1500,301.617
20140119,1600,301.544
20140119,1700,301.431
20140119,1800,301.239
20140119,1900,301.24
20140119,2000,301.189
20140119,2100,301.119
20140119,2200,301.038
20140119,2300,300.951
20140120,0000,300.866
20140120,0100,300.781
20140120,0200,300.698
20140120,0300,300.615
20140120,0400,300.531
20140120,0500,300.449
20140120,0600,300.368
20140120,0700,300.287
20140120,0800,300.208
20140120,0900,300.136
20140120,1000,300.127
20140120,1100,300.253
20140120,1200,300.404
20140120,1300,300.547
20140120,1400,300.681
20140120,1500,300.766
20140120,1600,300.823
20140120,1700,300.84
20140120,1800,300.792
20140120,1900,300.799
20140120,2000,300.753
20140120,2100,300.724
20140120,2200,300.489
20140120,2300,300.435
20140121,0000,300.39
20140121,0100,300.348
20140121,0200,300.302
20140121,0300,300.253
20140121,0400,300.201
20140121,0500,300.146
20140121,0600,300.087
20140121,0700,300.026
20140121,0800,299.965
20140121,0900,299.907
20140121,1000,299.993
20140121,1100,300.156
20140121,1200,300.284
20140121,1300,300.387
20140121,1400,300.486
20140121,1500,300.644
20140121,1600,300.833
20140121,1700,300.985
20140121,1800,301.029
20140121,1900,300.91
20140121,2000,300.872
20140121,2100,301.036
20140121,2200,300.997
20140121,2300,300.954
20140122,0000,300.908
20140122,0100,300.861
20140122,0200,300.81
20140122,0300,300.754
20140122,0400,300.694
20140122,0500,300.63
20140122,0600,300.565
20140122,0700,300.498
20140122,0800,300.43
20140122,0900,300.364
20140122,1000,300.416
20140122,1100,300.595
20140122,1200,300.786
20140122,1300,301.001
20140122,1400,301.28
20140122,1500,301.774
20140122,1600,302.492
20140122,1700,302.725
20140122,1800,302.519
20140122,1900,302.448
20140122,2000,302.446
20140122,2100,302.404
20140122,2200,302.313
20140122,2300,302.238
20140123,0000,302.163
20140123,0100,302.082
20140123,0200,301.995
20140123,0300,301.906
20140123,0400,301.812
20140123,0500,301.72
20140123,0600,301.631
20140123,0700,301.543
20140123,0800,301.455
20140123,0900,301.369
20140123,1000,301.411
20140123,1100,301.473
20140123,1200,301.564
20140123,1300,301.709
20140123,1400,301.948
20140123,1500,302.328
20140123,1600,302.689
20140123,1700,302.742
20140123,1800,302.557
20140123,1900,302.577
20140123,2000,302.589
20140123,2100,302.554
20140123,2200,302.289
20140123,2300,302.224
20140124,0000,302.156
20140124,0100,302.084
20140124,0200,302.012
20140124,0300,301.943
20140124,0400,301.873
20140124,0500,301.801
20140124,0600,301.725
20140124,0700,301.647
20140124,0800,301.566
20140124,0900,301.488
20140124,1000,301.471
20140124,1100,301.561
20140124,1200,301.657
20140124,1300,301.796
20140124,1400,301.909
20140124,1500,302.017
20140124,1600,302.116
20140124,1700,302.256
20140124,1800,302.295
20140124,1900,302.181
20140124,2000,302.153
20140124,2100,302.146
20140124,2200,302.24
20140124,2300,302.175
20140125,0000,302.114
20140125,0100,302.053
20140125,0200,301.988
20140125,0300,301.917
20140125,0400,301.848
20140125,0500,301.774
20140125,0600,301.695
20140125,0700,301.617
20140125,0800,301.536
20140125,0900,301.458
20140125,1000,301.432
20140125,1100,301.622
20140125,1200,301.764
20140125,1300,301.839
20140125,1400,301.889
20140125,1500,301.984
20140125,1600,302.148
20140125,1700,302.418
20140125,1800,302.697
20140125,1900,302.758
20140125,2000,302.679
20140125,2100,302.624
20140125,2200,302.518
20140125,2300,302.445
20140126,0000,302.377
20140126,0100,302.313
20140126,0200,302.253
20140126,0300,302.189
20140126,0400,302.118
20140126,0500,302.047
20140126,0600,301.974
20140126,0700,301.905
20140126,0800,301.838
20140126,0900,301.774
20140126,1000,301.772
20140126,1100,302.061
20140126,1200,302.607
20140126,1300,303.127
20140126,1400,303.33
20140126,1500,303.389
20140126,1600,303.421
20140126,1700,303.443
20140126,1800,303.422
20140126,1900,303.4
20140126,2000,303.342
20140126,2100,303.28
20140126,2200,303.086
20140126,2300,302.966
20140127,0000,302.858
20140127,0100,302.761
20140127,0200,302.673
20140127,0300,302.597
20140127,0400,302.523
20140127,0500,302.446
20140127,0600,302.371
20140127,0700,302.294
20140127,0800,302.214
20140127,0900,302.135
20140127,1000,302.09
20140127,1100,302.36
20140127,1200,302.605
20140127,1300,302.696
20140127,1400,302.818
20140127,1500,302.983
20140127,1600,303.098
20140127,1700,303.078
20140127,1800,302.978
20140127,1900,302.822
20140127,2000,302.788
20140127,2100,302.729
20140127,2200,302.62
20140127,2300,302.527
20140128,0000,302.435
20140128,0100,302.351
20140128,0200,302.269
20140128,0300,302.187
20140128,0400,302.101
20140128,0500,302.013
20140128,0600,301.923
20140128,0700,301.829
20140128,0800,301.731
20140128,0900,301.635
20140128,1000,301.56
20140128,1100,301.679
20140128,1200,301.799
20140128,1300,301.9
20140128,1400,302.001
20140128,1500,302.171
20140128,1600,302.321
20140128,1700,302.355
20140128,1800,302.344
20140128,1900,302.251
20140128,2000,302.213
20140128,2100,302.143
20140128,2200,302.079
20140128,2300,301.987
20140129,0000,301.904
20140129,0100,301.824
20140129,0200,301.744
20140129,0300,301.66
20140129,0400,301.571
20140129,0500,301.476
20140129,0600,301.375
20140129,0700,301.27
20140129,0800,301.162
20140129,0900,301.054
20140129,1000,300.952
20140129,1100,301.047
20140129,1200,301.203
20140129,1300,301.346
20140129,1400,301.503
20140129,1500,301.659
20140129,1600,301.805
20140129,1700,301.925
20140129,1800,302.011
20140129,1900,302.058
20140129,2000,302.052
20140129,2100,302.017
20140129,2200,302.004
20140129,2300,301.912
20140130,0000,301.824
20140130,0100,301.741
20140130,0200,301.656
20140130,0300,301.569
20140130,0400,301.478
20140130,0500,301.382
20140130,0600,301.282
20140130,0700,301.18
20140130,0800,301.075
20140130,0900,300.971
20140130,1000,300.895
20140130,1100,300.959
20140130,1200,301.059
20140130,1300,301.166
20140130,1400,301.288
20140130,1500,301.424
20140130,1600,301.574
20140130,1700,301.71
20140130,1800,301.802
20140130,1900,301.812
20140130,2000,301.793
20140130,2100,301.765
20140130,2200,301.714
20140130,2300,301.629
20140131,0000,301.55
20140131,0100,301.475
20140131,0200,301.398
20140131,0300,301.318
20140131,0400,301.232
20140131,0500,301.144
20140131,0600,301.052
20140131,0700,300.957
20140131,0800,300.861
20140131,0900,300.764
20140131,1000,300.697
20140131,1100,300.776
20140131,1200,300.896
20140131,1300,300.981
20140131,1400,301.067
20140131,1500,301.212
20140131,1600,301.396
20140131,1700,301.58
20140131,1800,301.748
20140131,1900,301.833
20140131,2000,301.806
20140131,2100,301.778
20140131,2200,301.671
20140131,2300,301.592
20140201,0000,301.513
20140201,0100,301.438
20140201,0200,301.359
20140201,0300,301.273
20140201,0400,301.181
20140201,0500,301.086
20140201,0600,300.99
20140201,0700,300.893
20140201,0800,300.796
20140201,0900,300.7
20140201,1000,300.636
20140201,1100,300.774
20140201,1200,300.951
20140201,1300,301.135
20140201,1400,301.348
20140201,1500,301.557
20140201,1600,301.697
20140201,1700,301.749
20140201,1800,301.723
20140201,1900,301.637
20140201,2000,301.608
20140201,2100,301.569
20140201,2200,301.561
20140201,2300,301.5
20140202,0000,301.439
20140202,0100,301.382
20140202,0200,301.326
20140202,0300,301.267
20140202,0400,301.205
20140202,0500,301.137
20140202,0600,301.067
20140202,0700,300.992
20140202,0800,300.916
20140202,0900,300.84
20140202,1000,300.803
20140202,1100,301.022
20140202,1200,301.268
20140202,1300,301.567
20140202,1400,301.854
20140202,1500,302.039
20140202,1600,302.117
20140202,1700,302.081
20140202,1800,301.933
20140202,1900,301.849
20140202,2000,301.848
20140202,2100,301.819
20140202,2200,301.73
20140202,2300,301.672
20140203,0000,301.616
20140203,0100,301.558
20140203,0200,301.505
20140203,0300,301.455
20140203,0400,301.404
20140203,0500,301.353
20140203,0600,301.301
20140203,0700,301.249
20140203,0800,301.195
20140203,0900,301.139
20140203,1000,301.097
20140203,1100,301.25
20140203,1200,301.458
20140203,1300,301.685
20140203,1400,301.886
20140203,1500,302.034
20140203,1600,302.114
20140203,1700,302.118
20140203,1800,302.08
20140203,1900,301.988
20140203,2000,301.952
20140203,2100,301.906
20140203,2200,301.918
20140203,2300,301.846
20140204,0000,301.779
20140204,0100,301.716
20140204,0200,301.654
20140204,0300,301.592
20140204,0400,301.532
20140204,0500,301.466
20140204,0600,301.399
20140204,0700,301.326
20140204,0800,301.251
20140204,0900,301.176
20140204,1000,301.122
20140204,1100,301.313
20140204,1200,301.498
20140204,1300,301.685
20140204,1400,301.866
20140204,1500,302.015
20140204,1600,302.079
20140204,1700,302.089
20140204,1800,302.015
20140204,1900,301.983
20140204,2000,301.971
20140204,2100,301.929
20140204,2200,301.838
20140204,2300,301.771
20140205,0000,301.708
20140205,0100,301.646
20140205,0200,301.585
20140205,0300,301.524
20140205,0400,301.46
20140205,0500,301.394
20140205,0600,301.323
20140205,0700,301.249
20140205,0800,301.172
20140205,0900,301.094
20140205,1000,301.053
20140205,1100,301.16
20140205,1200,301.276
20140205,1300,301.391
20140205,1400,301.498
